ClaveMateria,Clave Materi(NOUSAR),Materia,Grupo,TipoGrupo,Docente,SalOn,Horario,Cupo
IIM230496,IIM-2304-96,DISEÑO ASISTIDO POR COMPUTADORA,E,Teoria,GUILLEN ANAYA LUIS GONZALO,103-Y1-201-i,"Martes 11:00-13:00, Jueves 11:00-13:00",20
IIM230796,IIM-2307-96,MATERIALES PARA EL DISENO,A,Teoria,ORDOÑEZ CASANOVA ELSA GABRIELA,103-D-204,"Lunes 11:00-13:00, Miércoles 11:00-13:00",30
IIM230796,IIM-2307-96,MATERIALES PARA EL DISENO,B,Teoria,REYNOSO JARDON ELVA LILIA,103-Y1-208,"Lunes 18:00-20:00, Miércoles 18:00-20:00",30
IIM230796,IIM-2307-96,MATERIALES PARA EL DISENO,C,Teoria,ORDOÑEZ CASANOVA ELSA GABRIELA,103-D-201,"Martes 11:00-13:00, Jueves 11:00-13:00",15
IIM230896,IIM-2308-96,METROLOGIA E INSTRUMENTACION,A,Teoria,MOLINA SALAZAR JAVIER,103-D-112,"Lunes 13:00-15:00, Viernes 13:00-14:00",5
IIM230896,IIM-2308-96,METROLOGIA E INSTRUMENTACION,A-L1,Laboratorio,MOLINA SALAZAR JAVIER,103-D-112,Miércoles 13:00-15:00,5
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,A,Teoria,SOTO LOPEZ ROMAN EDUARDO,103-K1-102-a,"Jueves 18:00-20:00, Viernes 19:00-20:00",21
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,A-L1,Laboratorio,SOTO LOPEZ ROMAN EDUARDO,103-Y1-103-a,Martes 18:00-20:00,21
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,B,Teoria,ATAYDE CAMPOS DAVID,103-Y1-103,"Lunes 11:00-13:00, Viernes 12:00-13:00",23
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,B-L1,Laboratorio,ATAYDE CAMPOS DAVID,103-Y1-103,Miércoles 11:00-13:00,23
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,C,Teoria,MARTINEZ ARROYO RENE RAMON,103-H-201-d,"Lunes 18:00-20:00, Viernes 19:00-20:00",22
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,C-L1,Laboratorio,MARTINEZ ARROYO RENE RAMON,103-H-201-d,Miércoles 18:00-20:00,22
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,D,Teoria,GALVAN HERNANDEZ GUILLERMO,103-D-111,"Martes 20:00-22:00, Viernes 19:00-20:00",16
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,D-L1,Laboratorio,GALVAN HERNANDEZ GUILLERMO,103-Y1-103-c,Jueves 20:00-22:00,16
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,E,Teoria,REYES CARLOS ROCIO ALEJANDRA,103-D-213,"Martes 11:00-13:00, Viernes 12:00-13:00",19
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,E-L1,Laboratorio,REYES CARLOS ROCIO ALEJANDRA,103-Y1-103-a,Jueves 11:00-13:00,19
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,F,Teoria,FLORES RUIZ SAUL,103-D-212,"Martes 9:00-11:00, Viernes 10:00-11:00",17
IIM231096,IIM-2310-96,PROCESOS DE MANUFACTURA I,F-L1,Laboratorio,FLORES RUIZ SAUL,103-Y1-103,Jueves 9:00-11:00,17
IIM231196,IIM-2311-96,PROCESOS DE MANUFACTURA II,A,Teoria,SILLER OROZCO GABRIEL ISAAC,103-Y1-103,"Lunes 18:00-20:00, Viernes 19:00-20:00",15
IIM231196,IIM-2311-96,PROCESOS DE MANUFACTURA II,A-L1,Laboratorio,SILLER OROZCO GABRIEL ISAAC,103-Y1-103,Miércoles 18:00-20:00,15
IIM231196,IIM-2311-96,PROCESOS DE MANUFACTURA II,B,Teoria,FLORES RUIZ SAUL,103-Y1-206,"Martes 18:00-20:00, Viernes 19:00-20:00",15
IIM231196,IIM-2311-96,PROCESOS DE MANUFACTURA II,B-L1,Laboratorio,FLORES RUIZ SAUL,103-Y1-206,Jueves 18:00-20:00,15
IIM240296,IIM-2402-96,MECANICA,A,Teoria,VILLA COVARRUBIAS BALDOMERO,103-D-211,"Miércoles 16:00-18:00, Viernes 16:00-18:00",30
IIM240296,IIM-2402-96,MECANICA,A-L1,Laboratorio,VILLA COVARRUBIAS BALDOMERO,103-D-211,Lunes 16:00-18:00,30
IIM240296,IIM-2402-96,MECANICA,B,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103-D-203,"Jueves 11:00-13:00, Viernes 11:00-13:00",35
IIM240296,IIM-2402-96,MECANICA,B-L1,Laboratorio,MARIACA BELTRAN YAHIR DE JESUS,103-D-203,Martes 11:00-13:00,35
IIM240296,IIM-2402-96,MECANICA,C,Teoria,RICO PEREZ LAZARO,103-D-112,"Miércoles 11:00-13:00, Viernes 11:00-13:00",24
IIM240296,IIM-2402-96,MECANICA,C-L1,Laboratorio,RICO PEREZ LAZARO,103-D-112,Lunes 11:00-13:00,24
IIM240296,IIM-2402-96,MECANICA,D,Teoria,VILLA COVARRUBIAS BALDOMERO,103-D-211,"Miércoles 13:00-15:00, Viernes 13:00-15:00",30
IIM240296,IIM-2402-96,MECANICA,D-L1,Laboratorio,VILLA COVARRUBIAS BALDOMERO,103-D-211,Lunes 13:00-15:00,30
IIM240696,IIM-2406-96,PSICOLOGIA INDUSTRIAL,A,Teoria,HERNANDEZ JUAN,103-D-203,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,A,Teoria,GANDARA FERNANDEZ MARIA GUADALUPE,103-D-213,"Martes 18:00-20:00, Jueves 18:00-20:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,B,Teoria,GANDARA FERNANDEZ MARIA GUADALUPE,103-D-213,"Lunes 13:00-15:00, Miércoles 13:00-15:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,C,Teoria,GANDARA FERNANDEZ MARIA GUADALUPE,103-D-213,"Lunes 11:00-13:00, Miércoles 11:00-13:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,D,Teoria,CONTRERAS ACOSTA JOSE ISRAEL,103-D-213,"Lunes 20:00-22:00, Miércoles 20:00-22:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,E,Teoria,CONTRERAS ACOSTA JOSE ISRAEL,103-D-213,"Lunes 18:00-20:00, Miércoles 18:00-20:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,F,Teoria,GARCIA RAMIREZ LUZ ELENA,103-D-212,"Lunes 9:00-11:00, Miércoles 9:00-11:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,G,Teoria,GARCIA RAMIREZ LUZ ELENA,103-D-205,"Martes 11:00-13:00, Jueves 11:00-13:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,H,Teoria,GARCIA RAMIREZ LUZ ELENA,103-D-212,"Lunes 11:00-13:00, Miércoles 11:00-13:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,I,Teoria,ALVAREZ ARGUELLES MARIELA,103-D-206,"Martes 7:00-9:00, Jueves 7:00-9:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,J,Teoria,SALAS MARTINEZ ANTONIO,103-D-112,"Martes 7:00-9:00, Jueves 7:00-9:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,K,Teoria,SALAS MARTINEZ ANTONIO,103-D-112,"Lunes 7:00-9:00, Miércoles 7:00-9:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,L,Teoria,SALAS MARTINEZ ANTONIO,103-D-114,"Lunes 9:00-11:00, Miércoles 9:00-11:00",32
IIM241296,IIM-2412-96,CONTABILIDAD Y COSTOS,M,Teoria,ALVAREZ ARGUELLES MARIELA,103-D-204,"Martes 16:00-18:00, Jueves 16:00-18:00",35
IIM241396,IIM-2413-96,CONTABILIDAD ADMINISTRATIVA,A,Teoria,CASTRO HERRERA MARTHA PATRICIA,103-D-204,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM250196,IIM-2501-96,CONTABILIDAD GENERAL,A,Teoria,GANDARA FERNANDEZ MARIA GUADALUPE,103-D-213,"Martes 16:00-18:00, Jueves 16:00-18:00",32
IIM280496,IIM-2804-96,REDES INDUSTRIALES,A,Teoria,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y2-102,Viernes 18:00-20:00,30
IIM280496,IIM-2804-96,REDES INDUSTRIALES,A-L1,Laboratorio,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y2-102,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM280496,IIM-2804-96,REDES INDUSTRIALES,B,Teoria,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103-Y2-102,Viernes 9:00-11:00,30
IIM280496,IIM-2804-96,REDES INDUSTRIALES,B-L1,Laboratorio,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103-Y2-102,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IIM310496,IIM-3104-96,INVESTIGACION DE OPERACIONES I,A,Teoria,CARAVEO PORTILLO LORENZA GRISELDA,103-D-203,"Lunes 20:00-22:00, Miércoles 20:00-22:00",30
IIM310496,IIM-3104-96,INVESTIGACION DE OPERACIONES I,B,Teoria,CASTILLO MORAN ZAIRA YERENIA,103-D-112,"Martes 11:00-13:00, Jueves 11:00-13:00",32
IIM310496,IIM-3104-96,INVESTIGACION DE OPERACIONES I,C,Teoria,GARCIA ALCARAZ JORGE LUIS,103-D-112,"Lunes 9:00-11:00, Miércoles 9:00-11:00",32
IIM310796,IIM-3107-96,INVESTIGACION DE OPERACIONES II,A,Teoria,VALENZUELA CORRAL JOSE JORGE,103-D-204,"Lunes 13:00-15:00, Miércoles 13:00-15:00",32
IIM310796,IIM-3107-96,INVESTIGACION DE OPERACIONES II,B,Teoria,HOLGUIN DE LA CRUZ JAVIER Teams Martes,"13:00-15:00,",Jueves 13:00-15:00,35
IIM310796,IIM-3107-96,INVESTIGACION DE OPERACIONES II,C,Teoria,VALENZUELA CORRAL JOSE JORGE,103-D-206,"Lunes 11:00-13:00, Miércoles 11:00-13:00",32
IIM320296,IIM-3202-96,ADMINISTRACION DE PROYECTOS,A,Teoria,PARRA REYES GINA ANTONIETA,103-K1-102-c,"Martes 9:00-11:00, Jueves 9:00-11:00",20
IIM320296,IIM-3202-96,ADMINISTRACION DE PROYECTOS,B,Teoria,SOLANO MAYA ORALIA,103-Y1-208,"Lunes 13:00-15:00, Miércoles 13:00-15:00",30
IIM320296,IIM-3202-96,ADMINISTRACION DE PROYECTOS,C,Teoria,SOLANO MAYA ORALIA,103-Y1-208,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IIM320296,IIM-3202-96,ADMINISTRACION DE PROYECTOS,D,Teoria,... ... ...,103-Y1-208,"Martes 20:00-22:00, Jueves 20:00-22:00",35
IIM320396,IIM-3203-96,CONTROL ESTADISTICO DE CALIDAD,A,Teoria,LOPEZ JIMENEZ RASCON SALVADOR,103-W-306,"Martes 13:00-15:00, Jueves 13:00-15:00",30
IIM320396,IIM-3203-96,CONTROL ESTADISTICO DE CALIDAD,B,Teoria,LOPEZ JIMENEZ RASCON SALVADOR,103-W-306,"Martes 11:00-13:00, Jueves 11:00-13:00",30
IIM320396,IIM-3203-96,CONTROL ESTADISTICO DE CALIDAD,C,Teoria,HERNANDEZ GOMEZ INDIRA,103-D-112,"Martes 18:00-20:00, Jueves 18:00-20:00",32
IIM320396,IIM-3203-96,CONTROL ESTADISTICO DE CALIDAD,D,Teoria,HERNANDEZ GOMEZ INDIRA,103-Y1-201-g,"Martes 20:00-22:00, Jueves 20:00-22:00",32
IIM320696,IIM-3206-96,SISTEMAS DE PLANEACION,A,Teoria,ALBA BAENA NOE GAUDENCIO,103,"Martes 18:00-20:00, Jueves 18:00-20:00",25
IIM320696,IIM-3206-96,SISTEMAS DE PLANEACION,B,Teoria,ZAPIEN GUERRERO CRISTINA Teams Lunes,"16:00-18:00,",Miércoles 16:00-18:00,35
IIM320696,IIM-3206-96,SISTEMAS DE PLANEACION,C,Teoria,SERRATO PEÑALOZA KARLA ARGELIA,103-Y1-206,"Lunes 18:00-20:00, Miércoles 18:00-20:00",18
IIM330196,IIM-3301-96,SEMINARIO DE MANUFACTURA,A,Teoria,DE LA GARZA GOMEZ ANDREA,103-D-114,"Martes 18:00-20:00, Jueves 18:00-20:00",23
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,A,Teoria,VIDAL PORTILLA LUIS RICARDO,103-Y2-102,"Martes 11:00-13:00, Viernes 12:00-13:00",30
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,A-L1,Laboratorio,VIDAL PORTILLA LUIS RICARDO,103-Y2-102,Jueves 11:00-13:00,30
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,B,Teoria,DE LA ROSA GARCIA ANDRES,103-Y2-102,"Martes 16:00-18:00, Viernes 16:00-17:00",30
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,B-L1,Laboratorio,DE LA ROSA GARCIA ANDRES,103-Y2-102,Jueves 16:00-18:00,30
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,C,Teoria,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103-Y2-102,"Lunes 9:00-11:00, Viernes 8:00-9:00",30
IIM330296,IIM-3302-96,SISTEMAS HIDRAULICOS Y NEUMATICOS,C-L1,Laboratorio,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103-Y2-102,Miércoles 9:00-11:00,30
IIM330596,IIM-3305-96,DISEÑO PARA MANUFACTURA,A,Teoria,LOPEZ JAQUEZ FRANCISCO JAVIER,103-W-103,"Martes 16:00-18:00, Jueves 16:00-18:00",24
IIM330596,IIM-3305-96,DISEÑO PARA MANUFACTURA,B,Teoria,VILLA COVARRUBIAS BALDOMERO,103,"Martes 13:00-15:00, Jueves 13:00-15:00",15
IIM330596,IIM-3305-96,DISEÑO PARA MANUFACTURA,C,Teoria,MARTINEZ ARROYO RENE RAMON,103-D-215,"Lunes 11:00-13:00, Miércoles 11:00-13:00",16
IIM330696,IIM-3306-96,AUTOMATIZACION INDUSTRIAL,A,Teoria,LOPEZ RODRIGUEZ JUAN ANTONIO,103-J1-111,"Lunes 19:00-20:00, Miércoles 18:00-20:00",16
IIM330696,IIM-3306-96,AUTOMATIZACION INDUSTRIAL,A-L1,Laboratorio,LOPEZ RODRIGUEZ JUAN ANTONIO,103-J1-111,Viernes 18:00-20:00,16
IIM330996,IIM-3309-96,PROCESOS AUTOMATIZADOS DE MANUFACTURA,A,Teoria,,103-K1-102-b,"Lunes 20:00-22:00, Viernes 20:00-21:00",20
IIM330996,IIM-3309-96,PROCESOS AUTOMATIZADOS DE MANUFACTURA,A-L1,Laboratorio,,103-K1-102-b,Miércoles 20:00-22:00,20
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,A,Teoria,RAMIREZ ESPINOZA CARLOS FELIPE,103-Y1-201-g,"Jueves 11:00-13:00, Viernes 11:00-12:00",16
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,A-L1,Laboratorio,RAMIREZ ESPINOZA CARLOS FELIPE,103-Y1-201,Martes 11:00-13:00,16
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,B,Teoria,ATAYDE CAMPOS DAVID,103-D-107,"Martes 18:00-20:00, Viernes 18:00-19:00",23
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,B-L1,Laboratorio,ATAYDE CAMPOS DAVID,103-D-107,Jueves 18:00-20:00,23
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,C,Teoria,LOPEZ JAQUEZ FRANCISCO JAVIER,103-Y1-201-i,"Martes 13:00-15:00, Jueves 13:00-14:00",20
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,C-L1,Laboratorio,LOPEZ JAQUEZ FRANCISCO JAVIER,103-Y1-201-g,Viernes 13:00-15:00,20
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,D,Teoria,REYES CARLOS ROCIO ALEJANDRA,103-W-301,"Martes 20:00-22:00, Viernes 20:00-21:00",21
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,D-L1,Laboratorio,REYES CARLOS ROCIO ALEJANDRA,103-W-301,Jueves 20:00-22:00,21
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,E,Teoria,REYES CARLOS ROCIO ALEJANDRA,103-W-301,"Lunes 20:00-22:00, Viernes 21:00-22:00",20
IIM331296,IIM-3312-96,MANUFACTURA ASISTIDA POR COMPUTADORA,E-L1,Laboratorio,REYES CARLOS ROCIO ALEJANDRA,103-W-301,Miércoles 20:00-22:00,20
IIM331696,IIM-3316-96,HABILIDADES PROFESIONALES Y BIENESTAR,A,Teoria,HERNANDEZ JUAN,103-D-215,"Martes 13:00-15:00, Jueves 13:00-15:00",15
IIM331696,IIM-3316-96,HABILIDADES PROFESIONALES Y BIENESTAR,B,Teoria,RUIZ NAVA MARIO,103,"Martes 18:00-20:00, Jueves 18:00-20:00",10
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,A,Teoria,CARAVEO PORTILLO LORENZA GRISELDA,103-D-212,"Martes 20:00-22:00, Jueves 20:00-22:00",30
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,B,Teoria,CARAVEO PORTILLO LORENZA GRISELDA,103-D-204,"Lunes 18:00-20:00, Miércoles 18:00-20:00",30
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,C,Teoria,CARAVEO PORTILLO LORENZA GRISELDA,103-D-212,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,D,Teoria,ALVAREZ ARGUELLES MARIELA,103-Y1-101,"Martes 9:00-11:00, Jueves 9:00-11:00",35
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,E,Teoria,ALVAREZ ARGUELLES MARIELA,103-Y1-101,"Martes 11:00-13:00, Jueves 11:00-13:00",35
IIM340196,IIM-3401-96,INGENIERIA ECONOMICA,F,Teoria,RAMOS NEGRETE JORGE JAVIER,103-D-211,"Martes 11:00-13:00, Jueves 11:00-13:00",35
IIM340296,IIM-3402-96,EVALUACION DE PROYECTOS,A,Teoria,RIOSVELASCO MONROY GEORGINA,ELIZABETH103-D-113,"Martes 9:00-11:00, Jueves 9:00-11:00",25
IIM340296,IIM-3402-96,EVALUACION DE PROYECTOS,B,Teoria,RAMOS NEGRETE JORGE JAVIER,103-Y1-208,"Lunes 16:00-18:00, Miércoles 16:00-18:00",35
IIM340296,IIM-3402-96,EVALUACION DE PROYECTOS,C,Teoria,SOLANO MAYA ORALIA,103-Y1-208,"Martes 11:00-13:00, Jueves 11:00-13:00",25
IIM340296,IIM-3402-96,EVALUACION DE PROYECTOS,D,Teoria,ARGUELLES ARGUELLES CARMEN,GUADALUPE103-D-202,"Martes 13:00-15:00, Jueves 13:00-15:00",32
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,A,Teoria,RIOSVELASCO MONROY GEORGINA,ELIZABETH103-D-214,"Martes 11:00-13:00, Jueves 11:00-13:00",35
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,B,Teoria,RODRIGUEZ HERNANDEZ FRANCISCO,JAVIER103-Y1-101,"Martes 18:00-20:00, Jueves 18:00-20:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,C,Teoria,RODRIGUEZ HERNANDEZ FRANCISCO,JAVIER103-Y1-101,"Martes 16:00-18:00, Jueves 16:00-18:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,D,Teoria,RODRIGUEZ HERNANDEZ FRANCISCO,JAVIER103-Y1-101,"Lunes 16:00-18:00, Miércoles 16:00-18:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,E,Teoria,RODRIGUEZ HERNANDEZ FRANCISCO,JAVIER103-Y1-101,"Lunes 18:00-20:00, Miércoles 18:00-20:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,F,Teoria,RIOSVELASCO MONROY GEORGINA,ELIZABETH103-Y1-101,"Lunes 9:00-11:00, Miércoles 9:00-11:00",38
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,G,Teoria,DUARTE DIAZ RICARDO,103-D-203,"Martes 16:00-18:00, Jueves 16:00-18:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,H,Teoria,RIOS RODRIGUEZ RODRIGO,103-D-203,"Martes 18:00-20:00, Jueves 18:00-20:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,I,Teoria,RIOS RODRIGUEZ RODRIGO,103-D-203,"Martes 20:00-22:00, Jueves 20:00-22:00",40
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,J,Teoria,RIOS RODRIGUEZ RODRIGO,103-D-112,Viernes 16:00-20:00,32
IIM340396,IIM-3403-96,DESARROLLO EMPRESARIAL,K,Teoria,PARRA REYES GINA ANTONIETA,103-D-202,"Lunes 20:00-22:00, Miércoles 20:00-22:00",36
IIM340405,IIM-3404-05,SIMULACION,A,Teoria,MARTINEZ GOMEZ ERWIN ADAN,103-D-107,"Lunes 13:00-15:00, Miércoles 13:00-15:00",22
IIM340405,IIM-3404-05,SIMULACION,B,Teoria,PEREZ DOMINGUEZ LUIS ASUNCION,103-D-107,"Martes 11:00-13:00, Jueves 11:00-13:00",22
IIM340405,IIM-3404-05,SIMULACION,C,Teoria,GOMEZ SALAZAR JULIO CESAR,103-W-306,"Lunes 18:00-20:00, Miércoles 18:00-20:00",32
IIM340405,IIM-3404-05,SIMULACION,D,Teoria,GOMEZ SALAZAR JULIO CESAR,103-W-306,"Lunes 16:00-18:00, Miércoles 16:00-18:00",32
IIM340896,IIM-3408-96,SEMINARIO DE ADMINISTRACION,A,Teoria,GARCIA VAZQUEZ BERENICE,103-D-113,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM340896,IIM-3408-96,SEMINARIO DE ADMINISTRACION,B,Teoria,CONTRERAS ACOSTA JOSE ISRAEL,103,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM340896,IIM-3408-96,SEMINARIO DE ADMINISTRACION,C,Teoria,CONTRERAS ACOSTA JOSE ISRAEL,103-Y1-101,"Martes 20:00-22:00, Jueves 20:00-22:00",30
IIM340996,IIM-3409-96,MERCADOTECNIA,A,Teoria,RUIZ NAVA MARIO,103-D-112,"Martes 20:00-22:00, Jueves 20:00-22:00",20
IIM341096,IIM-3410-96,COSTOS DE MANUFACTURA,A,Teoria,CASTRO HERRERA MARTHA PATRICIA,103-K1-102-c,"Martes 16:00-18:00, Jueves 16:00-18:00",20
IIM341196,IIM-3411-96,PLANEACION Y CONTROL DE PROYECTOS,A,Teoria,... ... ...,103-Y1-208,"Martes 20:00-22:00, Jueves 20:00-22:00",3
IIM360296,IIM-3602-96,DISEÑO MECANICO,A,Teoria,JAQUEZ MUÑOZ JESUS MANUEL,103,"Martes 20:00-22:00, Jueves 20:00-22:00",24
IIM360296,IIM-3602-96,DISEÑO MECANICO,B,Teoria,JIMENEZ JIMENEZ MARIO,103-W-103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",24
IIM360296,IIM-3602-96,DISEÑO MECANICO,C,Teoria,RAMOS LOZANO SECUNDINO,103-D-204,"Martes 9:00-11:00, Jueves 9:00-11:00",32
IIM360296,IIM-3602-96,DISEÑO MECANICO,D,Teoria,MENDOZA ARVIZO ARTURO IVAN,103-D-203,"Martes 9:00-11:00, Jueves 9:00-11:00",32
IIM360496,IIM-3604-96,MANUFACTURA INTEGRADA POR COMPUTADORA,A,Teoria,SANCHEZ MOCTEZUMA ANTONIO,103,"Martes 18:00-20:00, Viernes 19:00-20:00",40
IIM360496,IIM-3604-96,MANUFACTURA INTEGRADA POR COMPUTADORA,A-L1,Laboratorio,SANCHEZ MOCTEZUMA ANTONIO,103,Jueves 18:00-20:00,40
IIM370496,IIM-3704-96,CONTROL I,A,Teoria,GARCIA TERAN MIGUEL ANGEL,103-D-206,"Martes 20:00-22:00, Viernes 21:00-22:00",30
IIM370496,IIM-3704-96,CONTROL I,A-L1,Laboratorio,GARCIA TERAN MIGUEL ANGEL,103-Y2-101,Sábado 10:00-12:00,30
IIM370496,IIM-3704-96,CONTROL I,B,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103-Y2-101,"Lunes 16:00-18:00, Viernes 16:00-17:00",30
IIM370496,IIM-3704-96,CONTROL I,B-L1,Laboratorio,NANDAYAPA ALFARO MANUEL DE JESUS,103-Y2-101,Miércoles 16:00-18:00,30
IIM370496,IIM-3704-96,CONTROL I,C,Teoria,TORRES CORDOBA RAFAEL,103-D-113,"Miércoles 9:00-11:00, Viernes 9:00-10:00",30
IIM370496,IIM-3704-96,CONTROL I,C-L1,Laboratorio,TORRES CORDOBA RAFAEL,103-D-113,Lunes 9:00-11:00,30
IIM370496,IIM-3704-96,CONTROL I,D,Teoria,SOTO MARRUFO ANGEL ISRAEL,103-D-206,"Miércoles 16:00-18:00, Viernes 16:00-17:00",35
IIM370496,IIM-3704-96,CONTROL I,D-L1,Laboratorio,SOTO MARRUFO ANGEL ISRAEL,103-D-206,Lunes 16:00-18:00,35
IIM370696,IIM-3706-96,CONTROL II,A,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103-D-205,"Miércoles 21:00-22:00, Viernes 20:00-22:00",30
IIM370696,IIM-3706-96,CONTROL II,A-L1,Laboratorio,NANDAYAPA ALFARO MANUEL DE JESUS,103-Y2-101,Lunes 20:00-22:00,30
IIM370696,IIM-3706-96,CONTROL II,B,Teoria,TORRES CORDOBA RAFAEL,103-D-215,"Jueves 11:00-13:00, Viernes 8:00-9:00",16
IIM370696,IIM-3706-96,CONTROL II,B-L1,Laboratorio,TORRES CORDOBA RAFAEL,103-D-215,Martes 11:00-13:00,16
IIM370696,IIM-3706-96,CONTROL II,C,Teoria,SOTO MARRUFO ANGEL ISRAEL,103-D-205,"Lunes 18:00-20:00, Viernes 18:00-19:00",30
IIM370696,IIM-3706-96,CONTROL II,C-L1,Laboratorio,SOTO MARRUFO ANGEL ISRAEL,103-D-205,Miércoles 18:00-20:00,30
IIM370696,IIM-3706-96,CONTROL II,D,Teoria,PONCE MONARREZ ISRAEL ULISES,103-D-115,"Lunes 9:00-11:00, Viernes 9:00-10:00",12
IIM370696,IIM-3706-96,CONTROL II,D-L1,Laboratorio,PONCE MONARREZ ISRAEL ULISES,103-D-115,Miércoles 9:00-11:00,12
IIM370896,IIM-3708-96,SENSORES Y SERVOMOTORES,A,Teoria,ROMO MEZA JESUS ROBERTO,103-D-203,Viernes 18:00-20:00,10
IIM370896,IIM-3708-96,SENSORES Y SERVOMOTORES,A-L1,Laboratorio,ROMO MEZA JESUS ROBERTO,103-D-203,"Lunes 18:00-20:00, Miércoles 18:00-20:00",10
IIM371096,IIM-3710-96,SISTEMAS DE CONTROL LOGICO,A,Teoria,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y2-102,Martes 20:00-22:00,30
